date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202142,SZ,female,1066,sex,79048,86345,1.35,109.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202143,SZ,female,725,sex,79048,87070,0.92,110.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202144,SZ,female,463,sex,79048,87533,0.59,110.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
202145,SZ,female,875,sex,79048,88408,1.11,111.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202146,SZ,female,1682,sex,79048,90090,2.13,113.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.479,47.9
202147,SZ,female,2616,sex,79048,92706,3.31,117.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202148,SZ,female,2452,sex,79048,95158,3.1,120.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202149,SZ,female,3161,sex,79048,98319,4,124.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.498,49.8
202052,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,SZ,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,SZ,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202146,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202149,SZ,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202052,TG,male,13,sex,142527,13,0.01,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.722,72.2
202053,TG,male,129,sex,142527,142,0.09,0.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202101,TG,male,238,sex,142527,380,0.17,0.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.299,29.9
202102,TG,male,307,sex,142527,687,0.22,0.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.376,37.6
202103,TG,male,957,sex,142527,1644,0.67,1.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.448,44.800000000000004
202104,TG,male,2148,sex,142527,3792,1.51,2.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.447,44.7
202105,TG,male,1836,sex,142527,5628,1.29,3.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.482,48.199999999999996
202106,TG,male,2396,sex,142527,8024,1.68,5.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.458,45.800000000000004
202107,TG,male,1761,sex,142527,9785,1.24,6.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.458,45.800000000000004
202108,TG,male,2246,sex,142527,12031,1.58,8.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202109,TG,male,1948,sex,142527,13979,1.37,9.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202110,TG,male,2053,sex,142527,16032,1.44,11.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202111,TG,male,1883,sex,142527,17915,1.32,12.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.505,50.5
202112,TG,male,3461,sex,142527,21376,2.43,15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202113,TG,male,3036,sex,142527,24412,2.13,17.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.494,49.4
202114,TG,male,3285,sex,142527,27697,2.3,19.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.468,46.800000000000004
202115,TG,male,4092,sex,142527,31789,2.87,22.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202116,TG,male,4712,sex,142527,36501,3.31,25.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202117,TG,male,6285,sex,142527,42786,4.41,30.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.461,46.1
202118,TG,male,6633,sex,142527,49419,4.65,34.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.485,48.5
202119,TG,male,6968,sex,142527,56387,4.89,39.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.48,48
202120,TG,male,7839,sex,142527,64226,5.5,45.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202121,TG,male,9924,sex,142527,74150,6.96,52.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202122,TG,male,11260,sex,142527,85410,7.9,59.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202123,TG,male,11987,sex,142527,97397,8.41,68.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202124,TG,male,6266,sex,142527,103663,4.4,72.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.529,52.900000000000006
202125,TG,male,7029,sex,142527,110692,4.93,77.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.543,54.300000000000004
202126,TG,male,7532,sex,142527,118224,5.28,82.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.548,54.800000000000004
202127,TG,male,7643,sex,142527,125867,5.36,88.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.554,55.400000000000006
202128,TG,male,2556,sex,142527,128423,1.79,90.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.547,54.7
202129,TG,male,1805,sex,142527,130228,1.27,91.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202130,TG,male,1698,sex,142527,131926,1.19,92.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202131,TG,male,1223,sex,142527,133149,0.86,93.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202132,TG,male,1594,sex,142527,134743,1.12,94.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202133,TG,male,1696,sex,142527,136439,1.19,95.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202134,TG,male,2184,sex,142527,138623,1.53,97.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.508,50.8
202135,TG,male,2370,sex,142527,140993,1.66,98.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202136,TG,male,3246,sex,142527,144239,2.28,101.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202137,TG,male,3512,sex,142527,147751,2.46,103.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.526,52.6
202138,TG,male,3034,sex,142527,150785,2.13,105.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202139,TG,male,2242,sex,142527,153027,1.57,107.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.527,52.7
202140,TG,male,2746,sex,142527,155773,1.93,109.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.51,51
202141,TG,male,2978,sex,142527,158751,2.09,111.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202142,TG,male,2416,sex,142527,161167,1.7,113.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202143,TG,male,1451,sex,142527,162618,1.02,114.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202144,TG,male,1026,sex,142527,163644,0.72,114.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202145,TG,male,1586,sex,142527,165230,1.11,115.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202146,TG,male,3643,sex,142527,168873,2.56,118.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202147,TG,male,4245,sex,142527,173118,2.98,121.46,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202148,TG,male,5883,sex,142527,179001,4.13,125.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202149,TG,male,7362,sex,142527,186363,5.17,130.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.481,48.1
202052,TG,female,5,sex,140382,5,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.278,27.800000000000004
202053,TG,female,145,sex,140382,150,0.1,0.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.529,52.900000000000006
202101,TG,female,557,sex,140382,707,0.4,0.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.701,70.1
202102,TG,female,510,sex,140382,1217,0.36,0.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.624,62.4
202103,TG,female,1179,sex,140382,2396,0.84,1.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.552,55.2
202104,TG,female,2657,sex,140382,5053,1.89,3.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.553,55.300000000000004
202105,TG,female,1977,sex,140382,7030,1.41,5.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.518,51.800000000000004
202106,TG,female,2841,sex,140382,9871,2.02,7.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.542,54.2
202107,TG,female,2083,sex,140382,11954,1.48,8.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.542,54.2
202108,TG,female,2357,sex,140382,14311,1.68,10.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202109,TG,female,2199,sex,140382,16510,1.57,11.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202110,TG,female,2344,sex,140382,18854,1.67,13.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202111,TG,female,1846,sex,140382,20700,1.31,14.75,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.495,49.5
202112,TG,female,3638,sex,140382,24338,2.59,17.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202113,TG,female,3108,sex,140382,27446,2.21,19.55,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.506,50.6
202114,TG,female,3734,sex,140382,31180,2.66,22.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.532,53.2
202115,TG,female,4048,sex,140382,35228,2.88,25.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202116,TG,female,4953,sex,140382,40181,3.53,28.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202117,TG,female,7350,sex,140382,47531,5.24,33.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.539,53.900000000000006
202118,TG,female,7043,sex,140382,54574,5.02,38.88,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202119,TG,female,7558,sex,140382,62132,5.38,44.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.52,52
202120,TG,female,7383,sex,140382,69515,5.26,49.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.485,48.5
202121,TG,female,9577,sex,140382,79092,6.82,56.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.491,49.1
202122,TG,female,9987,sex,140382,89079,7.11,63.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202123,TG,female,10862,sex,140382,99941,7.74,71.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.475,47.5
202124,TG,female,5587,sex,140382,105528,3.98,75.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202125,TG,female,5907,sex,140382,111435,4.21,79.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.457,45.7
202126,TG,female,6214,sex,140382,117649,4.43,83.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.452,45.2
202127,TG,female,6159,sex,140382,123808,4.39,88.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.446,44.6
202128,TG,female,2114,sex,140382,125922,1.51,89.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.453,45.300000000000004
202129,TG,female,1641,sex,140382,127563,1.17,90.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.476,47.599999999999994
202130,TG,female,1537,sex,140382,129100,1.09,91.96,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.475,47.5
202131,TG,female,1116,sex,140382,130216,0.79,92.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202132,TG,female,1516,sex,140382,131732,1.08,93.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202133,TG,female,1550,sex,140382,133282,1.1,94.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202134,TG,female,2111,sex,140382,135393,1.5,96.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.492,49.2
202135,TG,female,2249,sex,140382,137642,1.6,98.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202136,TG,female,3080,sex,140382,140722,2.19,100.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202137,TG,female,3169,sex,140382,143891,2.26,102.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202138,TG,female,2868,sex,140382,146759,2.04,104.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202139,TG,female,2013,sex,140382,148772,1.43,105.98,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
202140,TG,female,2642,sex,140382,151414,1.88,107.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.49,49
202141,TG,female,2700,sex,140382,154114,1.92,109.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.476,47.599999999999994
202142,TG,female,2121,sex,140382,156235,1.51,111.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202143,TG,female,1285,sex,140382,157520,0.92,112.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202144,TG,female,911,sex,140382,158431,0.65,112.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202145,TG,female,1527,sex,140382,159958,1.09,113.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.491,49.1
202146,TG,female,3604,sex,140382,163562,2.57,116.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202147,TG,female,4488,sex,140382,168050,3.2,119.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202148,TG,female,6701,sex,140382,174751,4.77,124.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202149,TG,female,7955,sex,140382,182706,5.67,130.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202052,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202146,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
