geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH02,202103,2523,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105083,105083,0,1,100,1895693,133.09,5543.25,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-472,-24.9,-15.8,0
CH03,202103,1734,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55602,55602,0,1,100,1181776,146.73,4704.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-139,-11.76,-7.4,0
CH04,202103,2407,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81674,81674,0,1,100,1553423,154.95,5257.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-179,-11.52,-6.9,0
CH05,202103,1974,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64036,64036,0,1,100,1193069,165.46,5367.33,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-148,-12.4,-7,0
CH06,202103,1295,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39931,39931,0,1,100,825745,156.83,4835.75,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-379,-45.9,-22.6,0
CH07,202103,437,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26445,26445,0,1,100,350986,124.51,7534.49,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-243,-69.23,-35.7,0
CH01,202104,2968,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,141709,138741,2968,1,100,1669608,177.77,8487.56,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-141,-8.44,-4.5,0
CH02,202104,2318,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107401,105083,2318,1,100,1895693,122.28,5665.53,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-205,-10.81,-8.1,0
CH03,202104,1376,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,56978,55602,1376,1,100,1181776,116.43,4821.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-358,-30.3,-20.6,0
CH04,202104,1952,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,83626,81674,1952,1,100,1553423,125.66,5383.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-455,-29.29,-18.9,0
CH05,202104,1665,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,65701,64036,1665,1,100,1193069,139.56,5506.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-309,-25.9,-15.7,0
CH06,202104,940,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40871,39931,940,1,100,825745,113.84,4949.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-355,-42.99,-27.4,0
CH07,202104,287,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26732,26445,287,1,100,350986,81.77,7616.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-150,-42.74,-34.3,0
CH01,202105,2869,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,144578,138741,5837,1,100,1669608,171.84,8659.4,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-99,-5.93,-3.3,0
CH02,202105,1967,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,109368,105083,4285,1,100,1895693,103.76,5769.29,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-351,-18.52,-15.1,0
CH03,202105,1181,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,58159,55602,2557,1,100,1181776,99.93,4921.32,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-195,-16.5,-14.2,0
CH04,202105,1623,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,85249,81674,3575,1,100,1553423,104.48,5487.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-329,-21.18,-16.9,0
CH05,202105,1209,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,66910,64036,2874,1,100,1193069,101.34,5608.23,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-456,-38.22,-27.4,0
CH06,202105,889,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41760,39931,1829,1,100,825745,107.66,5057.25,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-51,-6.18,-5.4,0
CH07,202105,317,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27049,26445,604,1,100,350986,90.32,7706.58,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,30,8.55,10.5,0
CH01,202106,2320,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,146898,138741,8157,1,100,1669608,138.95,8798.35,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-549,-32.89,-19.1,0
CH02,202106,1636,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,111004,105083,5921,1,100,1895693,86.3,5855.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-331,-17.46,-16.8,0
CH03,202106,869,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,59028,55602,3426,1,100,1181776,73.53,4994.86,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-312,-26.4,-26.4,0
CH04,202106,1264,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,86513,81674,4839,1,100,1553423,81.37,5569.18,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-359,-23.11,-22.1,0
CH05,202106,900,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,67810,64036,3774,1,100,1193069,75.44,5683.66,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-309,-25.9,-25.6,0
CH06,202106,590,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42350,39931,2419,1,100,825745,71.45,5128.7,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-299,-36.21,-33.6,0
CH07,202106,286,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27335,26445,890,1,100,350986,81.48,7788.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-31,-8.84,-9.8,0
CH01,202107,2138,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,149036,138741,10295,1,100,1669608,128.05,8926.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-182,-10.9,-7.8,0
CH02,202107,1475,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,112479,105083,7396,1,100,1895693,77.81,5933.4,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-161,-8.49,-9.8,0
CH03,202107,715,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,59743,55602,4141,1,100,1181776,60.5,5055.36,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-154,-13.03,-17.7,0
CH04,202107,1056,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,87569,81674,5895,1,100,1553423,67.98,5637.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-208,-13.39,-16.5,0
CH05,202107,819,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,68629,64036,4593,1,100,1193069,68.65,5752.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-81,-6.79,-9,0
CH06,202107,497,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,42847,39931,2916,1,100,825745,60.19,5188.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-93,-11.26,-15.8,0
CH07,202107,270,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,27605,26445,1160,1,100,350986,76.93,7864.99,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-16,-4.55,-5.6,0
CH01,202108,2252,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,151288,138741,12547,1,100,1669608,134.88,9061.29,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,114,6.83,5.3,0
CH02,202108,1589,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,114068,105083,8985,1,100,1895693,83.82,6017.22,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,114,6.01,7.7,0
CH03,202108,831,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60574,55602,4972,1,100,1181776,70.32,5125.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,116,9.82,16.2,0
CH04,202108,967,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,88536,81674,6862,1,100,1553423,62.25,5699.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,-89,-5.73,-8.4,0
CH05,202108,779,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,69408,64036,5372,1,100,1193069,65.29,5817.6,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,-40,-3.36,-4.9,0
CH06,202108,475,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,43322,39931,3391,1,100,825745,57.52,5246.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,-22,-2.67,-4.4,0
CH07,202108,320,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,27925,26445,1480,1,100,350986,91.17,7956.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,50,14.24,18.5,0
CH01,202109,2189,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,153477,138741,14736,1,100,1669608,131.11,9192.4,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,-63,-3.77,-2.8,0
CH02,202109,1481,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,115549,105083,10466,1,100,1895693,78.12,6095.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,-108,-5.7,-6.8,0
CH03,202109,850,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,61424,55602,5822,1,100,1181776,71.93,5197.6,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,19,1.61,2.3,0
CH04,202109,1194,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,89730,81674,8056,1,100,1553423,76.86,5776.28,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,227,14.61,23.5,0
CH05,202109,873,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,70281,64036,6245,1,100,1193069,73.17,5890.77,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,94,7.88,12.1,0
CH06,202109,638,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,43960,39931,4029,1,100,825745,77.26,5323.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,163,19.74,34.3,0
CH07,202109,352,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,28277,26445,1832,1,100,350986,100.29,8056.45,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,32,9.12,10,0
CH01,202110,2359,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,155836,138741,17095,1,100,1669608,141.29,9333.69,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,170,10.18,7.8,0
CH02,202110,1487,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,117036,105083,11953,1,100,1895693,78.44,6173.78,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,6,0.32,0.4,0
CH03,202110,1213,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62637,55602,7035,1,100,1181776,102.64,5300.24,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,363,30.71,42.7,0
CH04,202110,1447,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,91177,81674,9503,1,100,1553423,93.15,5869.43,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,253,16.29,21.2,0
CH05,202110,953,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,71234,64036,7198,1,100,1193069,79.88,5970.65,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,80,6.71,9.2,0
CH06,202110,821,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,44781,39931,4850,1,100,825745,99.43,5423.1,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,183,22.17,28.7,0
CH07,202110,503,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,28780,26445,2335,1,100,350986,143.31,8199.76,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,151,43.02,42.9,0
CH01,202111,2792,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,158628,138741,19887,1,100,1669608,167.22,9500.91,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,433,25.93,18.4,0
CH02,202111,1823,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,118859,105083,13776,1,100,1895693,96.17,6269.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,336,17.73,22.6,0
CH03,202111,1556,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,64193,55602,8591,1,100,1181776,131.67,5431.91,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,343,29.03,28.3,0
CH04,202111,1849,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,93026,81674,11352,1,100,1553423,119.03,5988.45,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,402,25.88,27.8,0
CH05,202111,1070,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,72304,64036,8268,1,100,1193069,89.68,6060.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,117,9.8,12.3,0
CH06,202111,900,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,45681,39931,5750,1,100,825745,108.99,5532.1,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,79,9.56,9.6,0
CH07,202111,502,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,29282,26445,2837,1,100,350986,143.03,8342.78,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,-1,-0.28,-0.2,0
CH01,202112,3185,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,161813,138741,23072,1,100,1669608,190.76,9691.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,393,23.54,14.1,0
CH02,202112,2180,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,121039,105083,15956,1,100,1895693,115,6384.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,357,18.83,19.6,0
CH03,202112,1633,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,65826,55602,10224,1,100,1181776,138.18,5570.09,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,77,6.51,4.9,0
CH04,202112,2347,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,95373,81674,13699,1,100,1553423,151.09,6139.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,498,32.06,26.9,0
CH05,202112,1454,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,73758,64036,9722,1,100,1193069,121.87,6182.21,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,384,32.19,35.9,0
CH06,202112,1117,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,46798,39931,6867,1,100,825745,135.27,5667.37,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,217,26.28,24.1,0
CH07,202112,619,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,29901,26445,3456,1,100,350986,176.36,8519.14,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,117,33.33,23.3,0
CH01,202113,3105,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,164918,138741,26177,1,100,1669608,185.97,9877.65,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-80,-4.79,-2.5,0
CH02,202113,2064,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,123103,105083,18020,1,100,1895693,108.88,6493.83,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-116,-6.12,-5.3,0
CH03,202113,1538,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,67364,55602,11762,1,100,1181776,130.14,5700.23,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-95,-8.04,-5.8,0
CH04,202113,2367,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,97740,81674,16066,1,100,1553423,152.37,6291.91,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,20,1.28,0.9,0
CH05,202113,1436,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,75194,64036,11158,1,100,1193069,120.36,6302.57,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-18,-1.51,-1.2,0
CH06,202113,1187,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,47985,39931,8054,1,100,825745,143.75,5811.12,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,70,8.48,6.3,0
CH07,202113,589,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30490,26445,4045,1,100,350986,167.81,8686.96,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-30,-8.55,-4.8,0
CH01,202114,3448,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,168366,138741,29625,1,100,1669608,206.52,10084.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,343,20.55,11,0
CH02,202114,2428,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,125531,105083,20448,1,100,1895693,128.08,6621.91,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,364,19.2,17.6,0
CH03,202114,1856,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,69220,55602,13618,1,100,1181776,157.05,5857.29,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,318,26.91,20.7,0
CH04,202114,2924,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,100664,81674,18990,1,100,1553423,188.23,6480.14,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,557,35.86,23.5,0
CH05,202114,1651,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,76845,64036,12809,1,100,1193069,138.38,6440.95,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,215,18.02,15,0
CH06,202114,1388,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,49373,39931,9442,1,100,825745,168.09,5979.21,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,201,24.34,16.9,0
CH07,202114,439,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30929,26445,4484,1,100,350986,125.08,8812.03,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,-150,-42.73,-25.5,0
CH01,202115,3478,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,171844,138741,33103,1,100,1669608,208.31,10292.48,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,30,1.79,0.9,0
CH02,202115,2521,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,128052,105083,22969,1,100,1895693,132.99,6754.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,93,4.91,3.8,0
CH03,202115,1811,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,71031,55602,15429,1,100,1181776,153.24,6010.53,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,-45,-3.81,-2.4,0
CH04,202115,2840,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,103504,81674,21830,1,100,1553423,182.82,6662.96,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,-84,-5.41,-2.9,0
CH05,202115,1570,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,78415,64036,14379,1,100,1193069,131.59,6572.55,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,-81,-6.79,-4.9,0
CH06,202115,1413,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50786,39931,10855,1,100,825745,171.12,6150.32,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,25,3.03,1.8,0
CH07,202115,445,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31374,26445,4929,1,100,350986,126.79,8938.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,6,1.71,1.4,0
CH01,202116,3369,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,175213,138741,36472,1,100,1669608,201.78,10494.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,-109,-6.53,-3.1,0
CH02,202116,2597,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,130649,105083,25566,1,100,1895693,136.99,6891.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,76,4,3,0
CH03,202116,2068,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,73099,55602,17497,1,100,1181776,174.99,6185.52,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,257,21.75,14.2,0
CH04,202116,2775,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,106279,81674,24605,1,100,1553423,178.64,6841.6,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,-65,-4.18,-2.3,0
CH05,202116,1768,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,80183,64036,16147,1,100,1193069,148.19,6720.73,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,198,16.6,12.6,0
CH06,202116,1481,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,52267,39931,12336,1,100,825745,179.35,6329.68,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,68,8.23,4.8,0
CH07,202116,461,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31835,26445,5390,1,100,350986,131.34,9070.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,16,4.55,3.6,0
CH01,202117,2801,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,178014,138741,39273,1,100,1669608,167.76,10662.02,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-568,-34.02,-16.9,0
CH02,202117,2279,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,132928,105083,27845,1,100,1895693,120.22,7012.11,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-318,-16.77,-12.2,0
CH03,202117,1734,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,74833,55602,19231,1,100,1181776,146.73,6332.25,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-334,-28.26,-16.2,0
CH04,202117,1973,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,108252,81674,26578,1,100,1553423,127.01,6968.61,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-802,-51.63,-28.9,0
CH05,202117,1532,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,81715,64036,17679,1,100,1193069,128.41,6849.14,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-236,-19.78,-13.3,0
CH06,202117,1223,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,53490,39931,13559,1,100,825745,148.11,6477.79,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-258,-31.24,-17.4,0
CH07,202117,326,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,32161,26445,5716,1,100,350986,92.88,9163.04,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-135,-38.46,-29.3,0
CH01,202118,2483,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,180497,138741,41756,1,100,1669608,148.72,10810.74,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-318,-19.04,-11.4,0
CH02,202118,2146,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,135074,105083,29991,1,100,1895693,113.2,7125.31,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-133,-7.02,-5.8,0
CH03,202118,1439,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,76272,55602,20670,1,100,1181776,121.77,6454.01,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-295,-24.96,-17,0
CH04,202118,1416,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,109668,81674,27994,1,100,1553423,91.15,7059.76,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-557,-35.86,-28.2,0
CH05,202118,1289,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,83004,64036,18968,1,100,1193069,108.04,6957.18,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-243,-20.37,-15.9,0
