date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202127,VD,female,0,sex,414545,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202128,VD,female,0,sex,414545,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202129,VD,female,0,sex,414545,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202130,VD,female,1,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,1,100
202131,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202132,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202133,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202134,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202135,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202136,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202137,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202138,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202139,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202140,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202141,VD,female,0,sex,414545,1,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202142,VD,female,1,sex,414545,2,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.25,25
202143,VD,female,0,sex,414545,2,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202144,VD,female,18,sex,414545,20,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.474,47.4
202145,VD,female,2887,sex,414545,2907,0.7,0.7,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.467,46.7
202146,VD,female,4851,sex,414545,7758,1.17,1.87,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.528,52.800000000000004
202147,VD,female,6528,sex,414545,14286,1.57,3.45,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.551,55.1
202148,VD,female,9134,sex,414545,23420,2.2,5.65,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.567,56.699999999999996
202052,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202101,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202102,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202103,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202104,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202105,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202106,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202107,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202108,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202109,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202110,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202111,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202112,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202113,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202114,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202115,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202116,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202117,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202118,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202119,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202120,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202121,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202122,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202123,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202124,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202125,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202126,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202127,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202128,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202129,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202130,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202131,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202132,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202133,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202134,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202135,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202136,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202137,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202138,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202139,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202140,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202141,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202142,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202143,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202144,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202145,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202146,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202147,VD,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202148,VD,unknown,1,sex,NA,1,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202052,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202101,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202102,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202103,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202104,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202105,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202106,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202107,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202108,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202109,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202110,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202111,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202112,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202113,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202114,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202115,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202116,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202117,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202118,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202119,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202120,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202121,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202122,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202123,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202124,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202125,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202126,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202127,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202128,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202129,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202130,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202131,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202132,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202133,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202134,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202135,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202136,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202137,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202138,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202139,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202140,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202141,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202142,VS,male,0,sex,172955,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202143,VS,male,3,sex,172955,3,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.5,50
202144,VS,male,4,sex,172955,7,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.571,57.099999999999994
202145,VS,male,73,sex,172955,80,0.04,0.05,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.549,54.900000000000006
202146,VS,male,1687,sex,172955,1767,0.98,1.02,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202147,VS,male,1704,sex,172955,3471,0.99,2.01,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.495,49.5
202148,VS,male,3169,sex,172955,6640,1.83,3.84,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.468,46.800000000000004
202052,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202101,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202102,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202103,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202104,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202105,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202106,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202107,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202108,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202109,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202110,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202111,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202112,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202113,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202114,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202115,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202116,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202117,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202118,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202119,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202120,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202121,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202122,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202123,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202124,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202125,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202126,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202127,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202128,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202129,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202130,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202131,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202132,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202133,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202134,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202135,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202136,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202137,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202138,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202139,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202140,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202141,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202142,VS,female,0,sex,175548,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202143,VS,female,3,sex,175548,3,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.5,50
202144,VS,female,3,sex,175548,6,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.429,42.9
202145,VS,female,60,sex,175548,66,0.03,0.04,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.451,45.1
202146,VS,female,1501,sex,175548,1567,0.86,0.89,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.471,47.099999999999994
202147,VS,female,1739,sex,175548,3306,0.99,1.88,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.505,50.5
202148,VS,female,3596,sex,175548,6902,2.05,3.93,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0.532,53.2
202052,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202101,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202102,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202103,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202104,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202105,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202106,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202107,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202108,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202109,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202110,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202111,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202112,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202113,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202114,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202115,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202116,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202117,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202118,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202119,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202120,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202121,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202122,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202123,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202124,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202125,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202126,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202127,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202128,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202129,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202130,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202131,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202132,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202133,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202134,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202135,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202136,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202137,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202138,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202139,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202140,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202141,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202142,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202143,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202144,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202145,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202146,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202147,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202148,VS,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,0,0
202052,ZG,male,0,sex,65227,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,ZG,male,0,sex,65227,0,0,0,COVID19FirstBoosterPersons,2021-12-06_07-48-24,detailed,NA,NA
